,companyFullName,companyShortName,companySize,financeStage,district,positionName,workYear,education,salary,positionAdvantage,industryField,firstType,companyLabelList,secondType,city
274,深圳市博悦科创科技有限公司,博悦科创,500-2000人,不需要融资,福田区,java开发工程师,1-3年,大专,11k-15k,周末双休，法定节庆，地铁附近办公,IT技术服务｜咨询,开发|测试|运维类,"年底双薪,定期体检,绩效奖金,技能培训",后端开发,深圳
275,北京拉勾网络技术有限公司,拉勾网,500-2000人,D轮及以上,海淀区,Java高级开发工程师,5-10年,本科,20k-40k,"足够的技术,挑战和有,创造力的,团队","工具类产品,在线教育",开发|测试|运维类,"五险一金,弹性工作,带薪年假,免费两餐",后端开发,北京
276,慧博云通科技股份有限公司,慧博云通,2000人以上,未融资,长宁区,java开发工程师,1-3年,本科,17k-22k,全球化项目 主流技术栈 无加班文化,IT技术服务｜咨询,开发|测试|运维类,,后端开发,上海
277,北京白龙马云行科技有限公司,白龙马云行,150-500人,不需要融资,思明区,java开发工程师,3-5年,大专,10k-20k,弹性工作时间，前沿技术，优秀的团队,软件服务｜咨询,开发|测试|运维类,,后端开发,厦门
278,深圳道乐科技有限公司,深圳道乐,150-500人,未融资,海珠区,java开发工程师,1-3年,本科,8k-15k,"待遇好, 年终奖励,高端资管行业积累",科技金融,开发|测试|运维类,"年终奖励,成长空间,扁平管理,美女多",后端开发,广州
279,北京深睿博联科技有限责任公司,深睿医疗,150-500人,C轮,海淀区,java开发工程师,1-3年,本科,20k-30k,待遇优厚、大牛、技术氛围浓厚,"在线医疗,人工智能服务",开发|测试|运维类,"股票期权,年底双薪,定期体检,弹性工作",后端开发,北京
280,北京幻想纵横网络技术有限公司,纵横文学,150-500人,未融资,朝阳区,java开发工程师,1-3年,本科,15k-25k,六险一金绩效奖金年终奖餐补话费补助,内容社区,开发|测试|运维类,"绩效奖金,五险一金,带薪年假,节日礼物",后端开发,北京
281,深圳萨摩耶数字科技有限公司,萨摩耶数科,150-500人,C轮,岳麓区,高级java开发工程师,3-5年,本科,16k-25k,年底奖金 节假日福利 领导nice,科技金融,开发|测试|运维类,"技能培训,年度旅游,岗位晋升,五险一金",后端开发,长沙
282,上海席昌实业有限公司,上海席昌,150-500人,未融资,黄浦区,java开发工程师,不限,本科,35k-55k,正常双休，待遇从优,制造业,开发|测试|运维类,,后端开发,上海
283,陕西康德曼信息技术有限公司,康德曼,50-150人,未融资,高新区,java开发工程师,3-5年,本科,10k-15k,上市公司 股权激励 制度完善,智能硬件,开发|测试|运维类,,后端开发,成都
284,金蝶软件（中国）有限公司,金蝶,2000人以上,上市公司,南山区,Java开发工程师,3-5年,本科,13k-20k,丰厚年终奖+全额五险一金+2次以上旅游,软件服务｜咨询,开发|测试|运维类,"年底双薪,节日礼物,技能培训,岗位晋升",后端开发,深圳
285,北京天鹏恒宇科技发展有限公司,天鹏恒宇,150-500人,不需要融资,海淀区,Java,不限,本科,6k-12k,"五险一金,带薪年假,全勤奖,出差补助",IT技术服务｜咨询,开发|测试|运维类,"绩效奖金,五险一金,带薪年假,午餐补助",后端开发,北京
286,深圳道乐科技有限公司,深圳道乐,150-500人,未融资,浦东新区,java开发工程师,3-5年,本科,15k-25k,金融行业大牛、氛围轻松、晋升空间、培训机制,科技金融,开发|测试|运维类,"年终奖励,成长空间,扁平管理,美女多",后端开发,上海
287,北京博派通达科技有限公司,博派通达,150-500人,C轮,朝阳区,java高级开发工程师,3-5年,大专,15k-30k,"地铁周边,大牛超多,假日福利,弹性工作",科技金融,开发|测试|运维类,"年底双薪,股票期权,带薪年假,扁平管理",后端开发,北京
288,广州数说故事信息科技有限公司,DataStory,150-500人,B轮,天河区,JAVA开发工程师,3-5年,本科,10k-16k,"周末双休,五险一金,弹性上下班,带薪年假","数据服务｜咨询,人工智能服务",开发|测试|运维类,"颜值高,双休日,高大上团建,带薪假",后端开发,广州
289,前锦网络信息技术（上海）有限公司北京分公司,前程无忧,500-2000人,上市公司,朝阳区,java开发工程师,5-10年,本科,20k-40k,集团机制稳健 氛围好 福利高 领导nice,工具类产品,开发|测试|运维类,"专业 职业,技能培训,管理规范,美女多",后端开发,北京
290,伍柒必乐科技（成都）有限公司,伍柒必乐,15-50人,未融资,高新区,JAVA高级开发工程师,5-10年,本科,15k-25k,"国际化市场,金融,扁平管理,区块链","科技金融,IT技术服务｜咨询",开发|测试|运维类,"带薪年假,弹性工作,五险一金,年终分红",后端开发,成都
291,众能联合数字技术有限公司,众能联合,500-2000人,B轮,雨花台区,java高级开发工程师,5-10年,本科,18k-25k,平台好,"移动互联网,企业服务",开发|测试|运维类,"股票期权,快速晋升机制,年底双薪,交通补助",后端开发,南京
292,上海联元智能科技有限公司,联元智能科技,50-150人,A轮,普陀区,高级java开发工程师,5-10年,本科,18k-25k,五险一金 绩效奖金 弹性工作 补充公积金,数据服务｜咨询,开发|测试|运维类,"绩效奖金,带薪年假,补充公积金,年底双薪",后端开发,上海
293,成都大淘客科技有限公司,大淘客,150-500人,不需要融资,高新区,java开发工程师,1-3年,大专,6k-10k,"年底多薪,五险一金,带薪年假",电商平台,开发|测试|运维类,"午餐补助,交通补助,零食架,节日福利",后端开发,成都
294,金蝶软件（中国）有限公司,金蝶,2000人以上,上市公司,南山区,Java开发工程师,3-5年,本科,13k-26k,核心部门，+互联网，市场热点,软件服务｜咨询,开发|测试|运维类,"年底双薪,节日礼物,技能培训,岗位晋升",后端开发,深圳
295,北京香侬慧语科技有限责任公司,香侬科技,50-150人,A轮,海淀区,java开发工程师,3-5年,本科,20k-40k,创业公司，专注做事,"人工智能服务,金融业",开发|测试|运维类,"股票期权,专项奖金,绩效奖金,年终分红",后端开发,北京
296,上海盒马网络科技有限公司,盒马,2000人以上,上市公司,余杭区,Java开发工程师,3-5年,本科,40k-50k,新零售,"电商平台,消费生活",开发|测试|运维类,"年底双薪,股票期权,绩效奖金,定期体检",后端开发,杭州
